x,y
0.0,2.4835707650561636
0.01001001001001001,-0.671251385685703
0.02002002002002002,3.2786831311443034
0.03003003003003003,7.675660243451989
0.04004004004004004,-1.0898851911333958
0.050050050050050046,-1.0693321808907965
0.06006006006006006,8.017987803064287
0.07007007007007007,3.9797686932644964
0.08008008008008008,-2.1840053599017843
0.09009009009009009,2.8970385102762237
0.10010010010010009,-2.111878248842086
0.11011011011011011,-2.1023664294568336
0.12012012012012012,1.4572660196992469
0.13013013013013014,-9.297674037644887
0.14014014014014015,-8.334489252845634
0.15015015015015015,-2.499864812109507
0.16016016016016016,-4.731009642900535
0.17017017017017017,1.9260559467245821
0.18018018018018017,-4.163527568580814
0.19019019019019018,-6.663051972073787
0.20020020020020018,7.74868430508827
0.21021021021021022,-0.6863669157739476
0.22022022022022023,0.8023299365769808
0.23023023023023023,-6.636777491150891
0.24024024024024024,-2.2125754556300885
0.2502502502502503,1.0864260429249875
0.2602602602602603,-5.200579665055624
0.2702702702702703,2.455553641764883
0.2802802802802803,-2.403354371276468
0.2902902902902903,-0.8357539420673928
0.3003003003003003,-2.3628423253661586
0.3103103103103103,9.93015778750775
0.3203203203203203,0.6244570707560273
0.3303303303303303,-4.573334920550769
0.34034034034034033,4.851321014828115
0.35035035035035034,-5.342144865159104
0.36036036036036034,1.829968490404022
0.37037037037037035,-8.989022773033994
0.38038038038038036,-5.807824866842231
0.39039039039039036,1.841289288580979
0.40040040040040037,4.573293941098253
0.41041041041041043,1.7618805792572942
0.42042042042042044,0.35097609385287976
0.43043043043043044,-0.5520224393653201
0.44044044044044045,-6.414735180168572
0.45045045045045046,-2.5968673369171356
0.46046046046046046,-1.276261016054287
0.47047047047047047,6.337223303827872
0.4804804804804805,2.7944831548646447
0.4904904904904905,-7.713929335201888
0.5005005005005005,2.7466712234756017
0.5105105105105106,-0.7740798903897106
0.5205205205205206,-2.2080981543472755
0.5305305305305306,4.260173827177903
0.5405405405405406,6.3821707315447656
0.5505505505505506,5.909054651037851
0.5605605605605606,-2.917852423964087
0.5705705705705706,-0.24214535011431848
0.5805805805805806,2.9860152234526227
0.5905905905905906,6.2333054396400485
0.6006006006006006,-1.0143094473043475
0.6106106106106106,0.47934899679726706
0.6206206206206206,-4.097848651419138
0.6306306306306306,-4.520924362997299
0.6406406406406406,5.549120608472497
0.6506506506506506,8.294174578751473
0.6606606606606606,1.1795069676919423
0.6706706706706707,6.583905405050386
0.6806806806806807,3.4012045811254894
0.6906906906906907,-1.6056905765408485
0.7007007007007007,3.4538701649246972
0.7107107107107107,9.364159110910729
0.7207207207207207,1.522030424529781
0.7307307307307307,9.551663440948627
0.7407407407407407,-11.34289561647067
0.7507507507507507,5.892827368254029
0.7607607607607607,2.2461353302690235
0.7707707707707707,0.34354857974948816
0.7807807807807807,2.3251747580573956
0.7907907907907907,-8.04358795402312
0.8008008008008007,0.8238831236956436
0.8108108108108109,3.735891564644196
0.8208208208208209,9.367985275295705
0.8308308308308309,-0.5845494949770509
0.8408408408408409,-2.0072796729712903
0.8508508508508509,-0.4451099310241724
0.8608608608608609,6.669273021113144
0.8708708708708709,3.7647053269058586
0.8808808808808809,-0.499063693922694
0.8908908908908909,4.744962237084745
0.9009009009009009,2.6930007651640313
0.9109109109109109,7.079926118294541
0.9209209209209209,-1.2443759562500016
0.9309309309309309,0.6568673279549857
0.9409409409409409,0.36402604339050537
0.950950950950951,-4.963518983201432
0.960960960960961,3.864246291490309
0.970970970970971,3.7186106160755434
0.980980980980981,2.4686910876974704
0.990990990990991,1.3000778872189005
1.001001001001001,-4.573850206247566
1.011011011011011,0.42986704038798074
1.021021021021021,0.8497114220915987
1.031031031031031,-1.4178117905715775
1.0410410410410411,1.817536748317944
1.0510510510510511,4.674710542132554
1.0610610610610611,12.115976915824787
1.0710710710710711,3.5886278259440028
1.0810810810810811,4.034282267711704
1.0910910910910911,2.40519248788052
1.1011011011011012,-6.785442056869976
1.1111111111111112,2.706936795593422
1.1211211211211212,3.171849576059314
1.1311311311311312,15.21820164259569
1.1411411411411412,1.9715790103791226
1.1511511511511512,4.472613500368675
1.1611611611611612,2.822911094890674
1.1711711711711712,-2.8152268896640917
1.1811811811811812,8.77407092632575
1.1911911911911912,6.8515157728019975
1.2012012012012012,7.079004300501241
1.2112112112112112,-1.3909985524694077
1.2212212212212212,10.202104632703463
1.2312312312312312,-3.788827679119355
1.2412412412412412,6.1871078609628825
1.2512512512512513,14.237595478431306
1.2612612612612613,-1.6347691185517457
1.2712712712712713,0.5191192171085199
1.2812812812812813,3.8816602488816696
1.2912912912912913,0.8989209114839514
1.3013013013013013,-4.304022014343831
1.3113113113113113,3.8252061742392547
1.3213213213213213,-1.7959309088987205
1.3313313313313313,5.916846372730798
1.3413413413413413,-1.0148401914906384
1.3513513513513513,11.365449965189962
1.3613613613613613,-0.2668913608546335
1.3713713713713713,2.0727648808228625
1.3813813813813813,7.784456110024678
1.3913913913913913,-2.403553797367957
1.4014014014014013,4.922065419748355
1.4114114114114114,10.35457768036614
1.4214214214214214,-4.184353901325448
1.4314314314314314,4.810530126969303
1.4414414414414414,5.22117356867739
1.4514514514514514,7.865372919749717
1.4614614614614614,-2.1938958297989517
1.4714714714714714,-2.5767259768012307
1.4814814814814814,6.670064481033734
1.4914914914914914,5.58017978374467
1.5015015015015014,5.382720634238018
1.5115115115115114,5.897597595223808
1.5215215215215214,0.8004333053771719
1.5315315315315314,5.39712596490574
1.5415415415415414,5.736620611725625
1.5515515515515514,0.7350021215322768
1.5615615615615615,13.671232934120196
1.5715715715715715,6.7472263499880505
1.5815815815815815,-1.542654173251031
1.5915915915915915,7.73253312356486
1.6016016016016015,-0.3876413028069967
1.6116116116116117,8.45729223527617
1.6216216216216217,10.351049480135632
1.6316316316316317,0.4909625621751612
1.6416416416416417,9.447657569290826
1.6516516516516517,6.731184527187609
1.6616616616616617,8.81418386221387
1.6716716716716717,14.224551345547862
1.6816816816816818,3.550449422600875
1.6916916916916918,1.0456129514652845
1.7017017017017018,0.40372559606302083
1.7117117117117118,0.8093504906017506
1.7217217217217218,4.540097739897127
1.7317317317317318,6.668670732889974
1.7417417417417418,6.383769627596357
1.7517517517517518,9.17373684856629
1.7617617617617618,5.140435235516012
1.7717717717717718,12.380801534953768
1.7817817817817818,3.8276525563185144
1.7917917917917918,18.7896883290979
1.8018018018018018,8.355185208916744
1.8118118118118118,0.9791668622526108
1.8218218218218218,-0.05130147142882713
1.8318318318318318,7.753829669935772
1.8418418418418419,4.262560442234103
1.8518518518518519,8.988383814767731
1.8618618618618619,7.823176642919307
1.8718718718718719,5.131551332811933
1.8818818818818819,1.3005348820993854
1.8918918918918919,-2.000824874342398
1.901901901901902,3.379844465697734
1.911911911911912,9.933521374896516
1.921921921921922,6.7612045014768904
1.931931931931932,-0.49864953488695285
1.941941941941942,6.635357766076414
1.951951951951952,7.735549013912605
1.961961961961962,1.4292841130110743
1.971971971971972,6.656906202793097
1.981981981981982,6.219133844644576
1.991991991991992,0.25314854291098055
2.002002002002002,7.796946813755433
2.012012012012012,8.852042824105508
2.022022022022022,11.503586788691443
2.032032032032032,11.397651413840695
2.042042042042042,-0.7192949049677546
2.052052052052052,1.5204377166940102
2.062062062062062,8.825350434065246
2.0720720720720722,8.859815234635715
2.0820820820820822,8.906935493958034
2.0920920920920922,25.636266298354926
2.1021021021021022,9.268073381501079
2.1121121121121122,12.132561212192563
2.1221221221221223,11.265954212310307
2.1321321321321323,9.79421423522841
2.1421421421421423,5.00232453965322
2.1521521521521523,10.415029849777213
2.1621621621621623,2.797670859379344
2.1721721721721723,5.519417283423887
2.1821821821821823,4.318506163335542
2.1921921921921923,7.196608385070202
2.2022022022022023,18.40254450746406
2.2122122122122123,-2.464960102603891
2.2222222222222223,10.344881198786148
2.2322322322322323,-1.1076845221755462
2.2422422422422423,4.638650291985076
2.2522522522522523,12.485577593229007
2.2622622622622623,7.404839891629823
2.2722722722722724,1.7374312945667123
2.2822822822822824,3.592452226274535
2.2922922922922924,10.60987530590929
2.3023023023023024,3.6030693916121628
2.3123123123123124,8.380311687370055
2.3223223223223224,7.569094328541986
2.3323323323323324,4.126549980856968
2.3423423423423424,18.147688955676216
2.3523523523523524,10.641080611103584
2.3623623623623624,-2.6106102430101696
2.3723723723723724,8.491091655189743
2.3823823823823824,4.293705348865803
2.3923923923923924,11.908722138354403
2.4024024024024024,3.727969764175719
2.4124124124124124,7.161009441271068
2.4224224224224224,10.30384643607459
2.4324324324324325,12.152004604890053
2.4424424424424425,1.8661653919281056
2.4524524524524525,6.239660241470187
2.4624624624624625,5.5820590586384915
2.4724724724724725,4.734858845643457
2.4824824824824825,16.873595804286644
2.4924924924924925,10.116152952355481
2.5025025025025025,1.8318446208454215
2.5125125125125125,12.770694323064873
2.5225225225225225,18.837385968424904
2.5325325325325325,13.434251881988622
2.5425425425425425,0.7204965456343668
2.5525525525525525,5.941697007545123
2.5625625625625625,14.74304431458184
2.5725725725725725,4.915862637627573
2.5825825825825826,10.719128703825769
2.5925925925925926,12.419123627914859
